Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202507,48,193,3,7,Hamilton County                                             ,1,1,100602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,195,3,7,Hansford County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,197,3,7,Hardeman County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,199,3,7,Hardin County                                               ,39,39,11551995,0,0,0,0,0,0,0,0,0,39,39,11551995,0,0,0,0,0,0,0,0,0
202507,48,201,3,7,Harris County                                               ,1378,1378,413575053,141,282,57073795,0,0,0,13,648,110404366,1343,1343,400694174,140,280,56684955,0,0,0,13,648,110404366
202507,48,203,3,7,Harrison County                                             ,2,2,583793,0,0,0,0,0,0,0,0,0,1,1,296205,0,0,0,0,0,0,0,0,0
202507,48,207,3,7,Haskell County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,209,3,7,Hays County                                                 ,436,436,131453030,0,0,0,0,0,0,2,67,6969406,248,248,89271802,0,0,0,0,0,0,0,0,0
202507,48,211,3,7,Hemphill County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,213,3,7,Henderson County                                            ,20,20,6539013,0,0,0,0,0,0,0,0,0,4,4,2019000,0,0,0,0,0,0,0,0,0
202507,48,215,3,7,Hidalgo County                                              ,382,382,102276572,12,24,2124566,35,134,12077418,1,5,150000,326,326,87956454,10,20,1745000,25,100,7480000,1,5,150000
202507,48,217,3,7,Hill County                                                 ,2,2,432719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,219,3,7,Hockley County                                              ,1,1,287588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,221,3,7,Hood County                                                 ,33,33,10918032,0,0,0,0,0,0,0,0,0,32,32,10661812,0,0,0,0,0,0,0,0,0
202507,48,223,3,7,Hopkins County                                              ,5,5,1009817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,225,3,7,Houston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,227,3,7,Howard County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,231,3,7,Hunt County                                                 ,37,37,9791018,1,2,200000,0,0,0,1,10,1000000,33,33,8664122,1,2,200000,0,0,0,1,10,1000000
202507,48,233,3,7,Hutchinson County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,237,3,7,Jack County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,239,3,7,Jackson County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,241,3,7,Jasper County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,245,3,7,Jefferson County                                            ,21,21,6069301,0,0,0,0,0,0,0,0,0,19,19,5495280,0,0,0,0,0,0,0,0,0
202507,48,249,3,7,Jim Wells County                                            ,1,1,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,251,3,7,Johnson County                                              ,154,154,43878859,2,4,496762,4,12,953233,1,6,522076,28,28,8295432,0,0,0,0,0,0,0,0,0
202507,48,253,3,7,Jones County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,255,3,7,Karnes County                                               ,6,6,1142506,0,0,0,0,0,0,0,0,0,1,1,296205,0,0,0,0,0,0,0,0,0
202507,48,257,3,7,Kaufman County                                              ,89,89,26021211,0,0,0,3,12,900000,0,0,0,76,76,22282563,0,0,0,3,12,900000,0,0,0
202507,48,259,3,7,Kendall County                                              ,45,45,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,265,3,7,Kerr County                                                 ,9,9,2583772,0,0,0,0,0,0,1,29,3249517,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,267,3,7,Kimble County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,271,3,7,Kinney County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,273,3,7,Kleberg County                                              ,1,1,189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,277,3,7,Lamar County                                                ,3,3,465000,0,0,0,0,0,0,0,0,0,2,2,315000,0,0,0,0,0,0,0,0,0
202507,48,279,3,7,Lamb County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,281,3,7,Lampasas County                                             ,1,1,298800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,283,3,7,La Salle County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,285,3,7,Lavaca County                                               ,1,1,84333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,287,3,7,Lee County                                                  ,1,1,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,289,3,7,Leon County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,291,3,7,Liberty County                                              ,116,116,18467454,1,2,294000,0,0,0,0,0,0,112,112,17444174,0,0,0,0,0,0,0,0,0
202507,48,293,3,7,Limestone County                                            ,2,2,605281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,295,3,7,Lipscomb County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,297,3,7,Live Oak County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,299,3,7,Llano County                                                ,5,5,1481025,0,0,0,0,0,0,0,0,0,5,5,1481025,0,0,0,0,0,0,0,0,0
202507,48,303,3,7,Lubbock County                                              ,187,187,61175345,0,0,0,0,0,0,0,0,0,186,186,60887756,0,0,0,0,0,0,0,0,0
202507,48,305,3,7,Lynn County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,307,3,7,McCulloch County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,309,3,7,McLennan County                                             ,70,70,20069655,4,8,936813,0,0,0,14,418,58985511,58,58,17700120,4,8,936813,0,0,0,13,412,58368368
202507,48,313,3,7,Madison County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,315,3,7,Marion County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,317,3,7,Martin County                                               ,1,1,288000,0,0,0,0,0,0,0,0,0,1,1,288000,0,0,0,0,0,0,0,0,0
202507,48,319,3,7,Mason County                                                ,1,1,287588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,321,3,7,Matagorda County                                            ,12,12,3573250,0,0,0,0,0,0,0,0,0,12,12,3573250,0,0,0,0,0,0,0,0,0
202507,48,323,3,7,Maverick County                                             ,5,5,1433940,1,2,306588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,325,3,7,Medina County                                               ,5,5,2379893,0,0,0,0,0,0,0,0,0,5,5,2379893,0,0,0,0,0,0,0,0,0
202507,48,329,3,7,Midland County                                              ,120,120,24136415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,331,3,7,Milam County                                                ,4,4,870175,0,0,0,0,0,0,0,0,0,1,1,136554,0,0,0,0,0,0,0,0,0
202507,48,335,3,7,Mitchell County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,337,3,7,Montague County                                             ,1,1,300000,2,4,325000,0,0,0,0,0,0,1,1,300000,2,4,325000,0,0,0,0,0,0
202507,48,339,3,7,Montgomery County                                           ,1067,1067,322373415,1,2,303885,0,0,0,7,350,60281550,1052,1052,318127195,0,0,0,0,0,0,7,350,60281550
202507,48,341,3,7,Moore County                                                ,2,2,454980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,343,3,7,Morris County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,347,3,7,Nacogdoches County                                          ,3,3,731065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,349,3,7,Navarro County                                              ,41,41,10049856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,353,3,7,Nolan County                                                ,1,1,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,355,3,7,Nueces County                                               ,122,122,34368846,1,2,310476,0,0,0,2,10,1089165,1,1,50000,0,0,0,0,0,0,0,0,0
202507,48,357,3,7,Ochiltree County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,359,3,7,Oldham County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,361,3,7,Orange County                                               ,12,12,2891755,1,2,221104,0,0,0,1,5,511320,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,363,3,7,Palo Pinto County                                           ,1,1,287588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,365,3,7,Panola County                                               ,0,0,0,1,2,249820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,367,3,7,Parker County                                               ,34,34,10610359,0,0,0,0,0,0,0,0,0,2,2,739456,0,0,0,0,0,0,0,0,0
202507,48,369,3,7,Parmer County                                               ,1,1,296205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,371,3,7,Pecos County                                                ,1,1,221650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,373,3,7,Polk County                                                 ,61,61,17832875,0,0,0,0,0,0,0,0,0,59,59,17476095,0,0,0,0,0,0,0,0,0
202507,48,375,3,7,Potter County                                               ,64,64,18945068,0,0,0,0,0,0,0,0,0,64,64,18945068,0,0,0,0,0,0,0,0,0
202507,48,377,3,7,Presidio County                                             ,1,1,215673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,379,3,7,Rains County                                                ,2,2,446433,0,0,0,0,0,0,0,0,0,1,1,160000,0,0,0,0,0,0,0,0,0
202507,48,381,3,7,Randall County                                              ,11,11,3247755,0,0,0,0,0,0,0,0,0,10,10,2960167,0,0,0,0,0,0,0,0,0
202507,48,383,3,7,Reagan County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,385,3,7,Real County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,387,3,7,Red River County                                            ,1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,389,3,7,Reeves County                                               ,2,2,384370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,391,3,7,Refugio County                                              ,1,1,214620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,397,3,7,Rockwall County                                             ,146,146,44660466,0,0,0,0,0,0,0,0,0,100,100,31461196,0,0,0,0,0,0,0,0,0
202507,48,399,3,7,Runnels County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,401,3,7,Rusk County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,403,3,7,Sabine County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,405,3,7,San Augustine County                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,407,3,7,San Jacinto County                                          ,47,47,10403670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,409,3,7,San Patricio County                                         ,41,41,10255875,0,0,0,0,0,0,0,0,0,11,11,2215002,0,0,0,0,0,0,0,0,0
202507,48,411,3,7,San Saba County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,413,3,7,Schleicher County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,415,3,7,Scurry County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,419,3,7,Shelby County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,421,3,7,Sherman County                                              ,1,1,109006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,423,3,7,Smith County                                                ,45,45,12993464,2,4,646304,0,0,0,0,0,0,35,35,10248551,2,4,646304,0,0,0,0,0,0
202507,48,425,3,7,Somervell County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,427,3,7,Starr County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,429,3,7,Stephens County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,435,3,7,Sutton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,437,3,7,Swisher County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,439,3,7,Tarrant County                                              ,735,735,222839811,47,94,14622181,7,27,4031824,12,630,87405034,124,124,48888500,0,0,0,0,0,0,0,0,0
202507,48,441,3,7,Taylor County                                               ,86,86,25231306,17,34,5493587,0,0,0,0,0,0,83,83,24569385,17,34,5493587,0,0,0,0,0,0
202507,48,445,3,7,Terry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,449,3,7,Titus County                                                ,1,1,296205,0,0,0,0,0,0,0,0,0,1,1,296205,0,0,0,0,0,0,0,0,0
202507,48,451,3,7,Tom Green County                                            ,38,38,11255790,0,0,0,0,0,0,0,0,0,38,38,11255790,0,0,0,0,0,0,0,0,0
202507,48,453,3,7,Travis County                                               ,591,591,179411179,28,56,8173050,0,0,0,7,976,138270698,536,536,160239060,26,52,7712674,0,0,0,7,976,138270698
202507,48,455,3,7,Trinity County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,457,3,7,Tyler County                                                ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,459,3,7,Upshur County                                               ,4,4,1384568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,461,3,7,Upton County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,463,3,7,Uvalde County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,465,3,7,Val Verde County                                            ,7,7,1630840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,467,3,7,Van Zandt County                                            ,7,7,2028171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,469,3,7,Victoria County                                             ,3,3,888050,0,0,0,0,0,0,1,75,10165000,3,3,888050,0,0,0,0,0,0,1,75,10165000
202507,48,471,3,7,Walker County                                               ,37,37,7469152,0,0,0,0,0,0,0,0,0,4,4,707532,0,0,0,0,0,0,0,0,0
202507,48,473,3,7,Waller County                                               ,27,27,6603152,0,0,0,0,0,0,0,0,0,23,23,5452799,0,0,0,0,0,0,0,0,0
202507,48,475,3,7,Ward County                                                 ,1,1,302641,1,2,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,477,3,7,Washington County                                           ,3,3,699995,0,0,0,0,0,0,0,0,0,3,3,699995,0,0,0,0,0,0,0,0,0
202507,48,479,3,7,Webb County                                                 ,92,92,25626852,0,0,0,2,6,722203,1,24,2454336,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,481,3,7,Wharton County                                              ,11,11,3247754,0,0,0,0,0,0,1,5,717580,10,10,2960166,0,0,0,0,0,0,0,0,0
202507,48,483,3,7,Wheeler County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,485,3,7,Wichita County                                              ,10,10,2981203,0,0,0,0,0,0,0,0,0,3,3,888615,0,0,0,0,0,0,0,0,0
202507,48,487,3,7,Wilbarger County                                            ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,489,3,7,Willacy County                                              ,3,3,825000,0,0,0,0,0,0,0,0,0,3,3,825000,0,0,0,0,0,0,0,0,0
202507,48,491,3,7,Williamson County                                           ,316,316,100203597,0,0,0,0,0,0,12,278,38753973,272,272,87812861,0,0,0,0,0,0,11,262,37117749
202507,48,493,3,7,Wilson County                                               ,11,11,3242613,0,0,0,0,0,0,0,0,0,1,1,500000,0,0,0,0,0,0,0,0,0
202507,48,495,3,7,Winkler County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,497,3,7,Wise County                                                 ,37,37,10853551,0,0,0,0,0,0,0,0,0,37,37,10853551,0,0,0,0,0,0,0,0,0
202507,48,499,3,7,Wood County                                                 ,2,2,604164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
